id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
56,上水道及び工業用水道,2010,配水塔及び高架タンクについての記述のうち、誤っているものを選びなさい。,配水塔は、塔内も充水されているが、高架タンクは水槽を架体で支持したものである,配水区域に配水池を設ける適当な高所が得られない場合に、配水量の調整などを目的として設けられる地上式の浄水貯留池である,建設費は配水池と比較した場合、単位容積当りの費用は一般に安価となる,一定以上の高架タンクは建築基準法の適用を受ける,c,高架タンクは配水池より単位容積当りの費用は高くなる,上水道施設設計指針,標準
57,上水道及び工業用水道,2010,耐震設計に関する記述のうち、誤っているものを選びなさい。,震度法は、静的解析法の一つで地震の影響によって地盤または構造物に対する地震作用を、設計震度を用いた静的な荷重に置き換えて、部材の応答値を算定する方法,プッシュオーバー解析法は動的解析法の一つで構造物に作用させる地震力又は変位を漸増させながら、構造物の非線形挙動を解析し、部材の応答値を算定する方法,応答変位法は静的解析法の一つで、地震の影響による表層地盤のせん断変形を地中構造物に静的に作用させて、部材の応答値を算定する方法,地震時保有水平耐力法は、静的解析法の一つで構造物の塑性域の変形性能やエネルギー吸収を考慮して静的に部材の応答値を算定する方法,b,プッシュオーバー解析法は静的解析法である,耐震設計指針,標準
58,上水道及び工業用水道,2010,レベル２地震動の設定方法についての記述のうち、誤っているものを選びなさい。,震源断層を想定した地震動評価を行い、当該地点での地震動を使用する,地域防災計画等の想定地震動を使用する,当該地点と同様な地盤条件（地盤種別）の地表面における強震記録の中で、震度6強～震度７の記録を用いる,新潟県中越沖地震の観測記録を基に想定された設計震度、設計応答スペクトルを用いる,d,特定の地震の記録のみを用いるのは適切ではない,耐震設計指針,標準
59,上水道及び工業用水道,2010,ポンプのキャビテーション対策についての記述のうち、誤っているものを選びなさい。,ポンプの据え付け位置を水槽の水の位置より出来るだけ下げる,吸込み口径を大きくし、吸込み損失を出来るだけ小さくする,過大な吐出し量にならないようポンプ吐出側バルブで絞る,一般に両吸込みポンプはポンプ特性からキャビテーションを起こしやすい,d,両吸込みポンプはキャビテーションを起こしにくい,ポンプ設備技術基準,標準
60,上水道及び工業用水道,2010,非常用自家発電設備についての記述のうち、誤っているものを選びなさい。,非常用自家発電設備は、JECおよびJEMなどに準拠して設計製作されているものを使用する,発電機は同期発電機とし、励磁方式はブラシレス励磁方式または静止励磁方式、原動機はディーゼル機関を標準とする,ディーゼル機関には４サイクル機関と２サイクル機関があり、一般に４サイクル機関の方が低振動・低騒音で、耐久性、保守性、燃料消費率において優れている,非常用自家発電設備には、制御用配電盤、商用電源との切替え装置および過電流・過電圧等の各種異常に対する保護装置を設置する,a,非常用自家発電設備の準拠規格についてはJISやJEMが主である,電気設備技術基準,標準
61,建設環境,2010,閉鎖性水域の水質保全を目的として「植物浄化施設」を整備する際、効果として期待できる項目として、誤っているものを選びなさい。,二酸化窒素の吸収・除去,物理的な吸着・沈降によるSSの低減,微生物の増殖による有機物の酸化分解の促進,植物体の遮光効果による植物プランクトンの抑制,a,植物浄化施設は二酸化窒素ではなく窒素やリンの除去が主目的,環境省水質保全対策,標準
62,建設環境,2010,ダム湖におけるカビ臭の発生に関わる記述として、誤っているものを選びなさい。,上水利用をする際のカビ臭対策として、粉末活性炭注入が挙げられる,カビ臭の原因成分には2-MIB、ジオスミンなどがある,カビ臭生成には藻類の増殖が強く関わっており、中でも渦鞭毛藻類が主要因とされる,カビ臭対策の１つとして、浅層曝気による藻類の発生抑制が挙げられる,c,カビ臭の主要因は藍藻類であり、渦鞭毛藻類ではない,ダム貯水池水質保全,標準
63,建設環境,2010,生物学的水質環境評価（平均スコア法）に関わる記述として、誤っているものを選びなさい。,平均スコア値は１〜10の値をとり、値が大きいほど汚濁が進んでいることを示す,科レベルのデータで良いため同定者の能力によるばらつきが比較的少ないというメリットがある,平均スコア値はASPT値と称され、ASPT=総スコア／出現した総科数として算定される,現地での採集は、Ｄフレームネットを使用したキックスイープ法で行われるのが一般的である,a,平均スコア値が大きいほど水質は良好であることを示す,河川水質調査方法,標準
64,建設環境,2010,生物群集の種多様性を示す「多様度指数」の説明として、誤っているものを選びなさい。,「種の豊富さ」、「種構成」、「均等度」の３点を考慮して多様性を数値化するものである,群集に含まれる種数の合計と各々の種の個体数がパラメータとして利用される,代表的なものとして、シャノン・ウィナーの多様度指数(H')やシンプソンの多様度指数（λ）がある,種数・個体数が多く確認される昆虫類では、調査地点間の差違が現れやすい,d,昆虫類は個体数が多いため調査地点間の差違が現れにくい場合がある,生態系調査法,標準
65,建設環境,2010,国土交通省が2008年７月に策定した「環境行動計画2008」で示されている、「自然共生と生物多様性の保全」に関わる主要施策として、誤っているものを選びなさい。,水と緑のネットワーク形成によるうるおいあるまちづくり,国営公園を拠点とした環境配慮行動の推進,高速道路網を活用した生物回廊の構築,多自然川づくり,c,高速道路網は生物回廊ではなく分断要因となることが多い,環境行動計画2008,標準
66,建設環境,2010,都市公園・緑地事業による都市の自然再生を目的とした「自然再生緑地整備事業」の主な事業内容として、誤っているものを選びなさい。,事業主体となる地方公共団体が策定する自然再生の事業計画に対し、国が計画調査費の補助を行う,都市の自然再生に資する緑地の着実な展開を図るため、箇所別に補助金を交付する「個別補助」によって事業の積極的推進を図る,自然環境NPO団体や住民の参加を得て、事業計画策定、緑地の整備、自然に触れ合うための施設整備、啓発活動などを、効率的・効果的に実施する,地域における自然再生の効果が高まるよう、必要に応じて、農林水産省の里山公園事業と連携を図りつつ事業を実施する,d,農林水産省ではなく環境省との連携が主である,自然再生緑地整備事業,標準
67,建設環境,2010,特定外来生物に指定されているアレチウリの駆除に関する記述として、正しいものを選びなさい。,アレチウリは多年草であるため、子株の抜き取りでは根絶は困難である。薬剤注入等で親株を枯死させることが効果的である,アレチウリは一年草であるため、種子をつける前に抜き取り拡散を抑制することが効果的である,アレチウリは初秋に一斉に結実するため、結実後（９月中旬頃）に集中的に刈り取ることが効果的である,抜き取りの適期は、親株の地下茎に栄養を蓄積している休眠期（11月〜２月）が最適である,b,アレチウリは一年草で種子をつける前の駆除が効果的,外来生物法,標準
68,建設環境,2010,「植生調査」の説明として、誤っているものを選びなさい。,コドラート枠の大きさの目安としては、面積を変えながら種数をカウントして種数-面積曲線を作り、その曲線が飽和に達した面積を採用するのがよい,コドラート枠を置く場所の選定にあたっては、調査対象とする植生の特徴がもっとも典型的に現れていそうなところを選ぶ必要がある,コドラート内の群落を、高木層、低木層の２層に区分し、それぞれの層について構成種、植被率、優占種等を調査する,ブラウン・ブランケの方法では、群落の特性を記述する基準として被度と群度を用いる。これらはいずれも５段階の階級で表示する,c,群落は高木層、亜高木層、低木層、草本層の４層に区分することが一般的,植生調査法,標準
69,建設環境,2010,鳥類の生息状況や繁殖生態を把握するための調査方法として、誤っているものを選びなさい。,ロードサイド・テリトリーマッピング調査,コールバック調査,ビームライトセンサス調査,バンディング調査,a,ロードサイド調査とテリトリーマッピング調査は別の調査方法である,鳥類調査法,標準
70,建設環境,2010,ハーフコーン型魚道の特徴として、誤っているものを選びなさい。,テーパーのついた隔壁により、越流水深が連続的に変化し多様な流速が生じるため、小型魚から大型魚まで幅広い魚種に対応できる,段差部の段落ち流れは、自由落下水脈を形成することなく隔壁コーンに沿って流れるため、抱卵期の降下魚も安全に下流プールに着水できる,浅く蛇行した流れが形成されるので洪水時には土砂の掃流・流下がスムーズで魚道内の土砂堆積が少ない,テーパーのついた隔壁により、出水時に魚道内流量が増大しても流速の多様性を維持しやすいため、適用流量範囲が広い,c,ハーフコーン型魚道では土砂堆積が問題となることがある,魚道設計指針,標準
71,建設環境,2010,環境基本法において、国が環境の保全上の支障を防止するために事業者等が遵守すべき基準を定めること等により規制の措置を講じなければならない行為として、誤っているものを選びなさい。,大気の汚染,水質の汚濁,土壌の汚染,日照の阻害,d,日照の阻害は環境基本法の規制対象ではない,環境基本法,標準
72,建設環境,2010,循環型社会の形成を推進する法体系の一部を担う法律として、誤っているものを選びなさい。,資源有効利用促進法,廃棄物処理法,建設資材リサイクル法,大気汚染防止法,d,大気汚染防止法は循環型社会形成推進法体系に含まれない,循環型社会形成推進基本法,標準
73,建設環境,2010,自動車の走行による影響が大きいと考えられる大気汚染物質のうち、誤っているものを選びなさい。,ベンゼン,非メタン炭化水素,トリクロロエチレン,二酸化窒素,c,トリクロロエチレンは自動車排ガスではなく工場等から排出される,大気汚染防止法,標準
74,建設環境,2010,住居に対する日照阻害の影響予測に関する記述のうち、誤っているものを選びなさい。,現状における日影の状況や住居等の立地状況（位置、高さ等）等を調査する,日照阻害の予測は、等時間の日影線を描いた日影図の作成、或いは将来天空図の作成により行う,日影図の作成は、太陽の高度・方位等を用いた予測式を用いて行う,予測時期は年間の平均的な時期として春分の日（秋分の日）とする,d,予測時期は冬至日を用いることが一般的,環境影響評価技術指針,標準
75,建設環境,2010,浮遊粒子状物質に関する記述のうち、誤っているものを選びなさい。,大気中に存在する粒子状物質のうち、10㎛以下のもの,多様な発生源から排出される一次粒子と大気中で各種化学反応を経て生成される二次粒子から構成される,土壌や海洋等の自然起源のものと人為的起源のものに大別される,ＤＰＦはディーゼル車に装着して粒子状物質の生成を抑制する技術である,a,浮遊粒子状物質は粒径10㎛以下ではなく、PM2.5は2.5㎛以下である,大気汚染防止法,標準
76,建設環境,2010,騒音に対して、同振幅で逆位相の二次音を発生・干渉させて元の音を打ち消す技術を利用した新型遮音壁として、正しいものを選びなさい。,トナカイ型遮音壁,音響管ソフトエッジ遮音壁,ASE（アクティブソフトエッジ）遮音壁,吸音遮音壁,c,ASE遮音壁はアクティブ騒音制御技術を利用している,道路環境保全,標準
77,建設環境,2010,騒音規制法に基づいて定められた特定建設作業に該当する可能性がある作業として、誤っているものを選びなさい。,ダンプトラックを使用する作業,くい打機を使用する作業,ブルドーザーを使用する作業,バックホウを使用する作業,a,ダンプトラックを使用する作業は特定建設作業に該当しない,騒音規制法,標準
78,建設環境,2010,環境基本法第１６条に規定されている環境基準に関する記述のうち、誤っているものを選びなさい。,騒音の環境基準で、道路に面する地域のうち幹線交通を担う道路に近接する空間に対しては、用途地域に関わらず昼間・夜間について一律の基準値が定められている,大気汚染の環境基準では、住居系、商業系等の用途地域別に基準値が定められている,振動に係る環境基準は定められていない,水質汚濁関連で、生活環境の保全に係る環境基準は、河川の類型別に定められている,b,大気汚染の環境基準は用途地域別ではなく全国一律である,環境基本法,標準
79,建設環境,2010,我が国が循環型社会の構築を国際的に推進する仕組みとして提唱した「３Ｒイニシアティブ」の３Ｒとして、誤っているものを選びなさい。,Reduce（リデュース）,Reuse（リユース）,Remake（リメイク）,Recycle（リサイクル）,c,３Ｒに Remake は含まれない,３Ｒイニシアティブ,標準
81,河川、砂防及び海岸・海洋,2010,河川環境の整備と保全に関する国民の主なニーズのうち、多数意見でないものを選びなさい。,地域にふさわしい生物群集の良好な生息・生育環境の確保,河川の特性を踏まえ、水を基調とした良好な景観の維持・形成,河川の適正な利用と流水の正常な機能の維持に配慮した、良好な水質の保全,自然環境保全のための、人と河川との触れ合い活動の禁止,d,人と河川との触れ合い活動は推進されるべきものである,河川環境管理基本計画,標準
82,河川、砂防及び海岸・海洋,2010,洪水の特徴に関する記述のうち、誤っているものを選びなさい。,川幅の狭い区間（狭窄部）の上流では、流量が大きいほど水面勾配は急になる,狭窄部や連続した蛇行区間では、洪水が貯留され、下流の洪水流量が減少する,洪水の増水期には水面勾配が大きく流速が速くなるため、水位の割には流量が大きくなる,中小河川では、降雨のピークから洪水のピークまでの時間は短く、洪水継続時間は数時間から１日程度と短い,a,狭窄部上流では流量が大きくても水面勾配は緩やかになる,河川砂防技術基準,標準
83,河川、砂防及び海岸・海洋,2010,遊水地の位置に関する記述のうち、誤っているものを選びなさい。,遊水地は地形上の制約がなく、位置を任意に選定することができる,洪水調節効果を考えると、洪水防御の対象地域にできるだけ近いことが望ましい,下流域では、カット量に比較して大きな容量を必要とする,下流の都市周辺地域では都市化の進行が著しく、用地の確保が困難な場合が多い,a,遊水地の位置選定には地形的制約がある,河川砂防技術基準,標準
84,河川、砂防及び海岸・海洋,2010,漂砂制御施設に関する記述のうち、誤っているものを選びなさい。,漂砂制御施設は、離岸堤、人工リーフ、ヘッドランド、サンドバイパスである,施設の選定は、必要とする性能、海岸環境・海岸利用への影響、経済性、施工性等を考慮して決定する,経済性の評価に当たっては、単に初期の建設コストだけでなく、ライフサイクルコストで検討する必要がある,施工性は、基礎地盤、波浪条件に左右される。例えば、離岸堤は地盤によっては基礎対策が必要となる場合がある,a,サンドバイパスは漂砂制御施設ではなく養浜工法である,海岸保全施設技術基準,標準
85,河川、砂防及び海岸・海洋,2010,内水処理計画の確率評価手法に関する記述のうち、誤っているものを選びなさい。,内水河川の流下能力を規定する施設（河道、水門、樋門等）の計画外力評価は、ピーク流量でなく、湛水量で行う,内水時間帯降雨量による確率評価手法は、湛水量を内水時間帯の降雨量で表現しようとするものである,実績湛水量による確率評価手法は、内水河川及び本川の流域や河道に大きな変化がある場合は行えない,河道に大きな変化がある場合は、内水解析モデルにより求められる計算湛水量による確率評価を行うことができる,a,内水処理計画ではピーク流量も重要な評価指標である,河川砂防技術基準,標準
86,河川、砂防及び海岸・海洋,2010,河川計画の策定に当たって検討すべき視点のうち、誤っているものを選びなさい。,流域の自然環境の現況とその歴史的な変遷,災害の歴史と改修の経緯,所要の治水安全度の確保,地域づくりからの独立,d,河川計画は地域づくりと連携して策定すべきである,河川砂防技術基準,標準
87,河川、砂防及び海岸・海洋,2010,都市内の河川が持つ都市防災機能に関する記述のうち、誤っているものを選びなさい。,災害時における消火用水、災害後の生活用水等の供給源,氾濫防止機能、遊水機能、保水機能,延焼遮断帯、避難場所、避難路,緊急時の物資輸送路,d,河川は緊急時の物資輸送路としては適さない,都市河川整備計画,標準
88,河川、砂防及び海岸・海洋,2010,高規格堤防の設計に関する記述のうち、誤っているものを選びなさい。,原則として超過洪水を対象として設計する,経験的手法によることができないため、原則として構造計算によって検討する,越流水による洗掘破壊に対する安全性の照査は不要である,地震による荷重を考慮するのは、河道内水位が計画高水位以下の場合のみとする,c,高規格堤防でも越流水による洗掘破壊の照査は必要である,河川砂防技術基準,標準
89,河川、砂防及び海岸・海洋,2010,一般的な河川堤防に関する記述のうち、誤っているものを選びなさい。,土堤が原則であり、流水の作用に対しては必要に応じて護岸等で保護する,一般に、洗掘作用が想定される水衝部を主体として必要な箇所を護岸等で保護する,計画高水位以下の洪水であっても、必ずしも絶対的な安全性を有するものではない,短期集中降雨は対象とせず、継続時間が長い洪水を対象として設計する,d,短期集中降雨も堤防設計の対象となる,河川砂防技術基準,標準
90,河川、砂防及び海岸・海洋,2010,盛土による堤防法面の植生に関する記述のうち、誤っているものを選びなさい。,芝は、表層に広く根が張って、流水の侵食に強い長所を有している,チガヤは、芝に近い特性を有し、維持管理も比較的容易である,菜の花は、景観に優れるので法面植生として好ましい,丈の高い植生は、堤防変状点検の妨げになるので好ましくない,c,菜の花は一年草で堤防法面植生としては不適切である,河川砂防技術基準,標準
91,河川、砂防及び海岸・海洋,2010,引上式ゲート構造の可動堰の堰柱に関する記述のうち、誤っているものを選びなさい。,堰柱による河積の阻害率が、概ね10％を超えないようにする,できるだけ細長い楕円形またはこれに類する形状にする,堰柱の長さは、ゲート操作室の形状を考慮して決定する,堰柱の幅は、ゲート戸当り寸法を考慮して決定する,c,堰柱の長さは水理的条件を主として決定する,河川砂防技術基準,標準
92,河川、砂防及び海岸・海洋,2010,堤防開削を伴う工事において河川堤防にかわる仮締切として鋼矢板二重式工法を用いる場合に、設計計算で一般に検討が不要なものを選びなさい。,遮水効果（浸透路長）に対する検討,沈下に対する検討,地震時に対する検討,せん断変形破壊に対する検討,b,沈下に対する検討は一般的に不要である,河川砂防技術基準,標準
93,河川、砂防及び海岸・海洋,2010,河川堤防に設置されている用途を廃止した樋門に関する記述のうち、正しいものを選びなさい。,除去することを基本とする,函渠内を軽量材で充填し、存置することを基本とする,補強や補修を施して、存置することを基本とする,除去する場合と存置する場合をコスト比較して決定することを基本とする,a,用途廃止した樋門は除去することが基本である,河川砂防技術基準,標準
94,河川、砂防及び海岸・海洋,2010,河川構造物の耐震性能照査指針における堤防（土堤）の耐震性能の照査に関する記述のうち、正しいものを選びなさい。,堤体内にせん断変形が発生しないことを照査する,基礎地盤に液状化が発生しないことを照査する,堤体が円弧すべりに対して、所要の安全率を有していることを照査する,地震後の堤防高が照査外水位を下回らないことを照査する,d,地震後の堤防高の確保が重要な照査項目である,河川構造物耐震性能照査指針,標準
95,河川、砂防及び海岸・海洋,2010,土石流ピーク流量の算出方法に関する記述のうち、正しいものを選びなさい。,土石流ピーク流量は、流出土砂量に基づいて求めることを基本とする,1波の土石流により流出すると想定される土砂量を算出する場合は、土石流・流木対策施設がある状態を想定し、土砂量が最も小さくなる「想定土石流流出区間」を想定して算出する,同一流域において実測値がある場合は、別の方法で土石流ピーク流量が推定できる場合でもその推定値を用いてはいけない,1波の土石流により流出すると想定される土砂量は「想定土石流流出区間」における移動可能土砂量と運搬土砂量を比較し、大きいほうの値とする,a,土石流ピーク流量は流出土砂量に基づいて算出する,砂防基本計画策定指針,標準
96,河川、砂防及び海岸・海洋,2010,土砂移動形態の渓床勾配による区間分類において、発生区間から掃流区間までの順序として正しいものを選びなさい。,発生区間→土石流区間→流下区間→堆積区間→掃流区間,発生区間→堆積区間→流下区間→土石流区間→掃流区間,発生区間→流下区間→堆積区間→土石流区間→掃流区間,発生区間→流下区間→堆積区間→掃流区間→土石流区間,d,発生区間→流下区間→堆積区間→掃流区間→土石流区間の順序が正しい,砂防基本計画策定指針,標準
97,河川、砂防及び海岸・海洋,2010,透過型砂防えん堤の水通し部に関する記述として、誤っているものを選びなさい。,水通しの中心位置は、原則として現渓床の中心に位置するように定める,水通し底幅は、開口部の幅に合致させる,水通し高さは、設計流量を流しうる水深に余裕高を加える,地形などの理由により水通し断面を確保できないときは、袖部を含めた断面により対応することができる,b,水通し底幅は開口部の幅より狭くすることが一般的,砂防基本計画策定指針,標準
98,河川、砂防及び海岸・海洋,2010,土砂災害警戒区域等における土砂災害防止対策の推進に関する法律に関する記述として、誤っているものを選びなさい。,同法の改正目的は、従来の目的に加え、「重大な土砂災害の緊迫した危険がある場合において避難に資する情報を提供すること」により公共の福祉の確保に資することである,同法で定義される土砂災害とは急傾斜地の崩壊、土石流及び、地すべりの３つの事象だけを発生原因とし、他の発生原因による災害を対象とはしない,都道府県知事は重大な土砂災害の急迫した危険が予想される場合、基本指針に基づき、重大な土砂災害が想定される土地の区域及び時期を明らかにするため必要な調査（緊急調査）を行う,国土交通大臣は当該土砂災害の発生原因である自然現象が緊急調査を行うために特に高度な専門知識及び技術を要するものとして政令で定めるものであるときには、基本指針に基づき、緊急調査を行う,b,土砂災害には火山噴火による災害等も含まれる,土砂災害防止法,標準
99,河川、砂防及び海岸・海洋,2010,土石流・流木対策施設の効果量に関する記述として、誤っているものを選びなさい。,計画捕捉流木量は、土石流・流木対策施設の計画捕捉量に流木容積率を乗じて求める,透過型砂防えん堤の流木容積率(Kw1)は、既往災害による流木捕捉の実態からKw1≦30％が得られている,不透過型砂防えん堤の流木容積率(Kw1)は、既往の捕捉事例がない場合はKw1＝20％とする,副えん堤に流木止めを設置する場合の計画捕捉流木量は、流木の平均直径(Rwa)×湛水池の面積(Aw)により求める,a,計画捕捉流木量は計画捕捉土砂量に流木容積率を乗じて求める,砂防基本計画策定指針,標準
100,河川、砂防及び海岸・海洋,2010,土石流・流木対策の土砂量等の算出方法に関する記述として、誤っているものを選びなさい。,計画流出土砂量は、流域内の移動可能土砂量と「計画規模の土石流」によって運搬できる土砂量を比較して小さな方の値とする,流域内の移動可能土砂量は、計画基準点から0次谷の最上流端までの区間の移動可能渓床堆積土砂量と崩壊可能土砂量の和とする,移動可能渓床堆積土砂量は、土石流発生時に侵食が予想される平均渓床幅(Bd)と侵食が予想される渓床堆積土砂の平均深さ(De)を乗じて求める,0次谷とは1/25000地形図に表示されない最小の谷,a,計画流出土砂量は移動可能土砂量と運搬可能土砂量の小さい方ではなく、移動可能土砂量を基本とする,砂防基本計画策定指針,標準
101,鋼構造及びコンクリート,2010,鉄鋼に関する記述で、誤っているものを選びなさい。,銑鉄とは鉄鉱石から高炉で不純物を取り出した鉄を言う,製鋼法には鉄鉱石を用いる転炉、鉄鉱石とスクラップを用いる平炉と、スクラップを用いる電気炉がある,日本での生産割合では、電気炉の生産が最も多い,日本語における鋼（はがね）の語源は、刃物に使用するために作られた刃金である,c,日本では転炉による生産が最も多い,鋼材の基礎知識,標準
102,鋼構造及びコンクリート,2010,鋳鍛鋼品の記述で、誤っているものを選びなさい。,S35CNは機械構造用炭素鋼で、数値は引張強さを示す,SCW410は溶接構造用鋳鋼品で、数値は引張強さを示す,SF490Aは炭素鋼鍛鋼品の一種で、数値は引張強さを示す,FC250はねずみ鋳鉄品で、数値は引張強さを示す,a,S35CNの数値は炭素含有量を示す,JIS規格,標準
103,鋼構造及びコンクリート,2010,鋼橋の耐震設計に関する記述で、誤っているものを選びなさい。,支承端部直上等の局部変形の生じやすい部分は、補剛材を設け補強する,免震橋での上部構造端部の遊間は、レベル1地震動及びレベル２地震動を考慮して適切な遊間量を確保する,伸縮装置の地震時設計伸縮量は、レベル1地震動及びレベル２地震動に対する挙動を考慮して適切な伸縮量を設計する,ジョイントプロテクターの橋軸方向の遊間量は、伸縮装置の許容伸縮量以下とする,d,ジョイントプロテクターの遊間量は伸縮装置の許容伸縮量以上とする,道路橋示方書,標準
104,鋼構造及びコンクリート,2010,山形及びＴ形断面の部材の設計に関する記述で、誤っているものを選びなさい。,フランジがガセットに連結された圧縮材の設計では、部材軸心とガセット位置との偏心による曲げモーメントを考慮する,フランジがガセットに連結された圧縮材の許容応力は、許容軸圧縮応力度を用いる,山形鋼の引張材の有効断面積は、力の作用線と引張材の図心との偏心を考慮する,ガセットの片側に取り付けられた山形鋼の有効断面積は、ガセット取付部の純断面積に連結されない脚の純断面積の1/2を加えたものとする,b,偏心がある場合は許容軸圧縮応力度に補正が必要,道路橋示方書,標準
105,鋼構造及びコンクリート,2010,耐候性鋼材に関する記述で、誤っているものを選びなさい。,飛来塩分量が多いところで耐候性鋼材を用いた場合、層状はく離錆が発生し、腐食量が多くなる,耐候性鋼材は、一般鋼材に比べ耐候性に有効なCu（銅）、Cr(クローム)、Ni（ニッケル）を多く含んでいる,箱桁内部に取り付ける補剛材は、耐候性鋼材を使用する事を標準とする,無塗装耐候性鋼材の裸使用は、錆の色を選択することは出来ない,c,箱桁内部では塗装仕様が標準である,道路橋示方書,標準
106,鋼構造及びコンクリート,2010,溶接継手において、疲労強度に大きく影響を及ぼさないものを選びなさい。,鋼材強度の影響,継手形式の影響,板厚の影響,溶接欠陥の影響,a,疲労強度は鋼材強度にはあまり影響されない,溶接構造設計指針,標準
107,鋼構造及びコンクリート,2010,高力ボルトに関する記述で、誤っているものを選びなさい。,F11Tは、摩擦接合用高力ボルトとして現在使用していない,F10TのFは、摩擦を意味する,溶融亜鉛めっき高力ボルトには、F8TとF10Tがある,道路橋示方書では、耐力点法に用いる高力ボルトの材料成分を規定している,d,道路橋示方書では材料成分は規定していない,道路橋示方書,標準
108,鋼構造及びコンクリート,2010,鉄筋コンクリート床版のハンチについての記述で、正しいものを選びなさい。,支持桁上でのハンチは、必要に応じて設けるものとする,ハンチの勾配１：２より緩やかにするのが望ましい,ハンチには、特に用心鉄筋は必要としない,支持桁上フランジが厚くなる場合には、上フランジ上面からのすりつけの方がひび割れは生じにくい、とされている,a,支持桁上のハンチは必要に応じて設ける,道路橋示方書,標準
109,鋼構造及びコンクリート,2010,鋼桁腹板の設計に関する記述で、誤っているものを選びなさい。,腹板の設計では、溶接ひずみ、製作・輸送・架設時応力及び座屈に対し安全性を確保する,腹板の最小板厚は、腹板の鋼種と垂直補剛材間隔によって設定されている,垂直補剛材を省略できるフランジ純間隔は、鋼種と腹板厚によって設定されている,垂直補剛材の鋼種は、腹板の鋼種に関わらずSM400級を用いて良い,d,垂直補剛材の鋼種は腹板の鋼種以上とする必要がある,道路橋示方書,標準
110,鋼構造及びコンクリート,2010,クローラクレーン及び油圧式クレーンに関する記述で、誤っているものを選びなさい。,比較的軟弱な地盤や桟橋上での作業には、クローラクレーンが適している,クローラクレーン及び油圧式クレーンとも傾斜に対する水平支持機能を有している,クレーンの輸送、組み立て及び解体においては、油圧式クレーンの方が優れている,油圧式クレーンのブームは、伸縮式であるため現場の状況に合わせてブーム長の調整が可能である,b,クローラクレーンは水平支持機能を有していない,建設機械施工法,標準
111,鋼構造及びコンクリート,2010,ＰＣ構造と比較した場合のＰＲＣ構造の長所について、誤っているものを選びなさい。,ＰＣ鋼材量を低減できることによる経済性の向上,ＰＣ鋼材と鉄筋の両者を配置することによるじん性の向上,プレストレスに起因するコンクリートの乾燥収縮による過大なそりの防止,付着力の充分な鉄筋が多く配置されているため、ひび割れ幅が急激に増大することがない,a,ＰＲＣはＰＣに比べてＰＣ鋼材量は増加する場合がある,プレストレストコンクリート設計施工指針,標準
112,鋼構造及びコンクリート,2010,プレストレストコンクリート（ＰＣ）橋の設計に関する記述のうち、誤っているものを選びなさい。,外ケーブル構造ではコンクリート断面外にＰＣ鋼材を配置し、アンボンドケーブル構造ではコンクリート断面内にＰＣ鋼材を配置するが、いずれも平面保持の仮定は成立しない,波形鋼材ウエブＰＣ橋は、上下床版にしかコンクリート部材がないことと、波形鋼板のアコーディオン効果により、効率的なプレストレスの導入が可能となる,曲げおよび軸力を受けるＰＣ部材断面の維ひずみの値は、断面の図心軸からの距離に比例して変化する,永久荷重を受けるＰＣ構造中のコンクリートおよび鋼材の応力度の算出にあたっては、ＰＣ鋼材のリラクセーションの影響やコンクリートのクリープ・収縮の影響を考慮するのが原則である,c,維ひずみは図心軸からの距離に比例するが、軸力がある場合は補正が必要,プレストレストコンクリート設計施工指針,標準
113,鋼構造及びコンクリート,2010,プレストレストコンクリートの使用限界状態に関する記述のうち、誤っているものを選びなさい。,外ケーブル方式のＰＣ鋼材のひずみ増加量を計算する場合は、平面保持の仮定が適用できない,ＰＣ鋼材とコンクリートが一体化した後の断面定数は、ＰＣ鋼材とコンクリートのヤング係数比を考慮して求める,ＰＲＣ構造に関しては、環境条件、構造物または部材の機能、使用目的等に応じてひび割れ幅の制限値を定める,ＰＲＣ構造においては、鉄筋の拘束の影響を考慮しなくてもよい,d,ＰＲＣ構造では鉄筋の拘束の影響を考慮する必要がある,プレストレストコンクリート設計施工指針,標準
114,鋼構造及びコンクリート,2010,ＰＣ箱桁橋の設計に関する記述のうち、誤っているものを選びなさい。,主方向の設計において、単一箱げた橋や多重箱げた橋で幅員と支間の比が0.2未満の場合は、全断面を一つのはりとしたはり理論により断面力を算出する,主方向の設計において、せん断応力度の計算に用いるウエブ厚は、ウエブ軸線に直角の方向の厚さとする,横方向の設計において、下フランジ及びウエブの断面力は、箱げたをウエブ及び上下フランジにより構成されるラーメン構造とみなして算出してよい,横方向の設計において、ウエブの曲げモーメントに対して配置された鉄筋量の1/2は、橋軸方向の設計における斜引張鉄筋とすることができる,a,幅員と支間の比が0.2以上の場合にはり理論を適用する,プレストレストコンクリート設計施工指針,標準
115,鋼構造及びコンクリート,2010,コンクリートのクリープに関する記述のうち、正しいものを選びなさい。,長期間載荷後のクリープひずみは、一般に、弾性ひずみより大きい,クリープひずみは、曲げモーメントを受ける部材ではほとんど生じない,クリープひずみは、乾燥収縮ひび割れの発生を助長する,クリープひずみは、乾燥した空気より湿った環境下のほうが大きい,a,クリープひずみは弾性ひずみより大きくなることが多い,コンクリート標準示方書,標準
