id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
115,河川、砂防及び海岸・海洋,2017,「砂防関係施設の長寿命化計画策定ガイドライン(案)」に示された砂防関係施設に求められる機能と性能に関する記述として、誤っているものはどれか。,砂防設備の機能には、土砂生産抑制機能、土砂流送制御機能、土石流・流木発生抑制機能、土石流・流木捕捉機能等があり、砂防設備の管理に当たっては、機能低下や機能不全が生じないよう適切に対処し、長期にわたって砂防計画上の機能を発揮させる必要がある。,砂防設備は、計画上期待されている機能を個々の砂防設備が発揮するために、堤体の安定性(転倒、滑動、沈下)や必要な堤体の強度・規模など、構造上の規格すなわち設計された性能を保持している必要がある。,地すべり防止施設に求められる機能には、地表水が地下浸透することを防止したり、地下水位を低下させるなどして地すべりブロックの安定性を向上させる機能がある。,急傾斜地崩壊防止施設に求められる機能には、雨水等による急傾斜地の浸食や風化の促進を防止するとともに、急傾斜地の安定を図る機能がある。,c,地すべり防止施設に求められる機能の記述は正しいが、これは選択肢として「誤っているもの」を選ぶ問題であり、他の選択肢も正しい記述である。実際の誤りは選択肢の文脈で判断する必要がある。,砂防関係施設の長寿命化計画策定ガイドライン(案),標準
116,河川、砂防及び海岸・海洋,2017,砂防堰堤の形式選定について、誤っているものはどれか。,砂防堰堤形式は地形条件に左右される場合が多く、谷幅が狭く上流にポケットのあるところは一般に砂防堰堤の適地と考えられる。,土石流の頻発するおそれのある箇所で、地形・地質的に問題がない場合はアーチ式コンクリート砂防堰堤を選定しても良い。,岩盤基礎は、せん断摩擦抵抗や支持力及び侵食や透水に対する抵抗が比較的高いため砂防堰堤形式についての制約は少ない。,アーチ式コンクリート砂防堰堤は、谷幅が狭いほど有利である。また、荷重をアーチ作用により側方の岩盤に伝えるため、側方の岩盤が重要視される型式である。,b,土石流の頻発するおそれのある箇所では、「アーチ式コンクリート砂防堰堤を選定しても良い」は誤りで、土石流による衝撃荷重に対してはアーチ式よりも重力式の方が適している。,砂防基本計画策定指針,標準
117,河川、砂防及び海岸・海洋,2017,砂防堰堤の水通しの設計に関する記述として、正しいものはどれか。,水通しの中心の位置は、原則として谷の中央に位置するものとし、堰堤上下流の地形、地質、斜面の状態等を考慮して定める。,水通し幅は、流水による堰堤下流部の洗掘に対処するため、側面侵食による著しい支障を及ぼさない範囲において、できる限り狭くする。,水通しの高さは、対象流量を流しうる水位とする。,袖小口の勾配は、一般に5分とする場合が多い。しかしながら、土石流に対処する砂防堰堤では、袖小口をこれより緩くして良い。,a,水通しの中心の位置は、原則として谷の中央に位置するものとし、堰堤上下流の地形、地質、斜面の状態等を考慮して定める。これが正しい設計の考え方である。,砂防基本計画策定指針,標準
118,河川、砂防及び海岸・海洋,2017,「土砂災害警戒区域等における土砂災害防止対策の推進に関する法律」の土砂災害警戒区域の対策に関する記述として、正しいものはどれか。,建築物の規制(都市計画区域以外も建築確認の対象),特定の開発行為に対する都道府県知事による許可制(対象:住宅宅地分譲、社会福祉施設等のための開発行為),情報伝達、警戒避難体制の整備、警戒避難に関する事項の周知,土砂災害時に著しい損壊が生じる建築物に対する移転等の都道府県知事による勧告,c,土砂災害警戒区域では、情報伝達、警戒避難体制の整備、警戒避難に関する事項の周知が主な対策となる。建築規制等は特別警戒区域の対策である。,土砂災害警戒区域等における土砂災害防止対策の推進に関する法律,標準
119,河川、砂防及び海岸・海洋,2017,砂防計画に関する記述として、正しいものはどれか。,砂防基本計画は、流域等における土砂の生産及びその流出による土砂災害を防止・軽減するため、計画区域内において、有害な土砂を合理的かつ効果的に処理するよう策定するものである。,砂防基本計画は、発生する災害の現象、対策の目的に応じ、水系砂防計画、土石流対策計画、火山砂防計画の3計画からなる。,水系砂防計画は、水系を対象に土砂生産域である山地の山腹、渓流から河口、海岸域の有害な土砂移動を制御し、土砂災害を防止軽減することによって、河川の治水上、利水上の機能の確保と、環境の保全を図ることを目的とする。,水系砂防計画における計画規模は、水系ごとの既往災害、計画区域等の重要度、事業効果等を総合的に考慮して定めるものとし、一般的には対象流量の年超過確率で評価して定める。,a,砂防基本計画は、流域等における土砂の生産及びその流出による土砂災害を防止・軽減するため、計画区域内において、有害な土砂を合理的かつ効果的に処理するよう策定するものである。これが正しい砂防計画の基本的考え方である。,砂防基本計画策定指針,標準
120,河川、砂防及び海岸・海洋,2017,「砂防基本計画策定指針(土石流・流木対策編)」(平成28年4月)に示された土石流・流木捕捉工に関する記述として、誤っているものはどれか。,砂防堰堤の型式には、透過型、部分透過型、不透過型がある。砂防堰堤に見込める計画で扱う土砂・流木量等は、型式に応じて計画補足量、計画堆積量、計画発生(流出)抑制量とする。,砂防堰堤を配置する際には、対象とする流域の特性や想定される土石流及び流木の流出現象を現地調査により十分把握したうえで、経済性、地域環境等に配慮し、型式を選定する。なお、土砂とともに流出する流木等をすべて捕捉するためには、透過構造を有する施設を原則とする。,透過型及び部分透過型砂防堰堤には、土石流に含まれる巨礫等によって透過部断面が閉塞することにより土石流を捕捉するものと、流水にせき上げ背水を生じさせて流砂を一時的に堆積させることを目的としたものとがある。土石流区間にはこのいずれのタイプでも配置してよい。,砂防堰堤の型式によらず計画捕捉量確保のためには除石(流木の除去を含む)計画の検討が必要となる。,c,透過型及び部分透過型砂防堰堤について、「土石流区間にはこのいずれのタイプでも配置してよい」は誤りで、土石流区間では巨礫等による閉塞を利用するタイプが適しており、背水による堆積を目的とするタイプは適さない。,砂防基本計画策定指針(土石流・流木対策編),標準
121,河川、砂防及び海岸・海洋,2017,ダムに関する記述として、誤っているものはどれか。,常時満水位とは、非洪水時にダムによって貯留することとした流水の最高の水位でダムの非越流部の直上流部におけるものをいう。,コンクリートダムのダム設計洪水流量は、1ダム地点の1/200年確率流量、2ダム地点における既往最大洪水流量の1.5倍の流量、3地域別比流量図から算定される流量のうちいずれか大きい値とする。,ダムの保安上対象とする洪水の流量を「ダム設計洪水流量」とすることが「河川管理施設等構造令」で定められている。,コンクリートダムでのダム設計洪水流量の1.2倍の値を、フィルダムのダム設計洪水流量とする。,d,「コンクリートダムでのダム設計洪水流量の1.2倍の値を、フィルダムのダム設計洪水流量とする」は誤りで、フィルダムの設計洪水流量はコンクリートダムと同じ基準で設定される。,河川管理施設等構造令,標準
122,河川、砂防及び海岸・海洋,2017,ダム堤体における非越流部高さの設定に関する記述として、誤っているものはどれか。,常時満水位での地震による波浪の付加高さは、サーチャージ水位での同高さの1/2とする。,堤体の非越流部高さは、常時満水位、サーチャージ水位、設計洪水位のそれぞれに所定の付加高さを加え、これらのうち最も高い値以上で定めるものとする。,堤体の非越流部高さの決定においては、ダムの種類を考慮する必要がある。,堤体の非越流部高さの決定においては、洪水吐きゲートの有無を考慮する必要がある。,a,常時満水位での地震による波浪の付加高さは、「サーチャージ水位での同高さの1/2とする」ではなく、サーチャージ水位での同高さと同じ値またはそれに近い値とする。,河川管理施設等構造令,標準
123,河川、砂防及び海岸・海洋,2017,ダムの安定性や強度、材料等に関する記述として、誤っているものはどれか。,コンクリートダム堤体の標準許容応力は、ダム堤体の材料として用いられるコンクリートの圧縮強度を基準とし、安全率2以上として定める。,フィルダムのすべり破壊の検討は、円形すべり面についての分割法により計算するものとし、その安全率は1.2以上とする。,フィルダムの堪体には、放流設備その他の水路構造物を設けてはならない。,コンクリートダムのせん断摩擦抵抗力はHennyの式によるものとし、その安全率は4以上とする。,a,コンクリートダム堤体の標準許容応力は、「安全率2以上」ではなく「安全率3以上」として定める。より高い安全率が要求される。,河川管理施設等構造令,標準
124,河川、砂防及び海岸・海洋,2017,重力式コンクリートダムに関する記述として、誤っているものはどれか。,ダム底面の排水孔位置に作用する揚圧力は、ダム上流側と下流側での水圧差の1/5以上を下流側水圧に加えた値とする。,堤体材料に用いるコンクリートの圧縮強度は、材令28日に達した供試体を用いて求めた圧縮強度を基準として算定した値を用いる。,重力式コンクリートダムでの計測事項は、堤高50m未満の場合は「漏水量・揚圧力」、堤高50m以上の場合は「漏水量・変形・揚圧力」である。,重力式コンクリートダムの設計においては、堤体の上流面に鉛直方向の引張応力を生じさせないことが必要となる。,a,ダム底面の排水孔位置に作用する揚圧力は、ダム上流側と下流側での水圧差の「1/5以上」ではなく「1/3」を下流側水圧に加えた値とする。,河川管理施設等構造令,標準
125,河川、砂防及び海岸・海洋,2017,海岸堤防に関する記述として、誤っているものはどれか。,堤防の型式は、直立型、傾斜型、混成型の3種類に分類される。表法面の勾配が1:1より急なものを直立型、1:1より緩いものを傾斜型と呼ぶ。特に、傾斜型の中で1:3より緩やかなものを緩傾斜堤と呼ぶ。,天端高は高潮や津波による海水の進入を防ぐとともに、波のうちあげや越波を防ぐのに十分な高さとすることが必要である。,設計波に対する堤防の必要高は、一般に設置位置が汀線よりも陸側にある場合は越波流量から、汀線よりも沖側にある場合には波のうちあげ高から算定する。,規則波による実験結果に基づく波のうちあげ高の算定式を用いて、有義波で堤防の必要高を算定すると、実際の波に対して越波を生じることに注意が必要である。,c,設計波に対する堤防の必要高は、「設置位置が汀線よりも陸側にある場合は越波流量から、汀線よりも沖側にある場合には波のうちあげ高から算定する」ではなく、逆で、汀線よりも陸側では波のうちあげ高、沖側では越波流量から算定する。,海岸保全施設築造基準,標準
126,河川、砂防及び海岸・海洋,2017,海岸保全施設の設計に用いる波浪条件の設定に関する記述として、誤っているものはどれか。,波浪推算の入力条件として用いる海上風の推算手法の代表的なものに、傾度風モデル、台風モデル、マスコンモデルなどがある。,波浪推算手法は、一般に、SMB法と有義波法に大別される。,浅海域の波向、波長及び波高は、浅水変形、屈折、砕波、構造物での回折等を考慮して算定する。,構造物に作用する波は、原則として不規則波を対象とする。,b,波浪推算手法は、「SMB法と有義波法に大別される」ではなく、「SMB法とWAM法等のスペクトラム法に大別される」。有義波法は推算手法ではない。,海岸保全施設設計便覧,標準
127,河川、砂防及び海岸・海洋,2017,海岸保全施設の維持管理で実施する定期点検について、誤っているものはどれか。,定期点検は、一次点検、二次点検ともに1年に1回程度の頻度で実施することを基本とする。,一次点検では、天端高の沈下等とともに施設全体の変状の有無を陸上からの目視により把握する。,二次点検では、一次点検の項目の変状における規模の把握に加え、潜水調査や空洞調査等で把握できる箇所について、より詳細に変状を把握する。,過去に変状が生じた箇所や対策を実施した箇所は、変状が進展することや再度変状が発生する可能性が高いと考えられるため、注意深く確認することが必要である。,a,定期点検は、「一次点検、二次点検ともに1年に1回程度」ではなく、一次点検は年1回程度、二次点検は5年に1回程度の頻度で実施することを基本とする。,海岸保全施設維持管理マニュアル,標準
128,河川、砂防及び海岸・海洋,2017,海岸調査に関する記述として、誤っているものはどれか。,気象潮は、観測された潮位から、調和分解計算によって得られた予測天文潮位を減じて算定される。,超音波式波高計は、水圧式波高計と比較して大水深の波浪観測地点への適用が可能である。,海浜地形の季節変化が卓越する海岸では、深浅測量は、できるだけ同時期に実施することが肝要である。,漂砂調査において海岸で実施する底質調査は、後浜頂部から砕波点付近までの領域で実施する。,b,超音波式波高計は、「水圧式波高計と比較して大水深の波浪観測地点への適用が可能」ではなく、水圧式波高計の方が大水深での観測に適している。超音波式は浅海域向けである。,海岸保全施設技術マニュアル,標準
129,鋼構造及びコンクリート,2017,「道路橋示方書・同解説 I 共通編(平成24年改定版)」の設計手法に関する記述として、誤っているものはどれか。,「道路橋示方書・同解説 I 共通編(平成24年改定版)」では、性能規定型の設計手法が採用されている。,平成14年3月版以前まで採用されていた仕様規定型の設計手法は、「道路橋示方書・同解説 I 共通編(平成24年改定版)」において「みなし規定」として採用されている。,「道路橋示方書・同解説 I 共通編(平成24年改定版)」では耐久性の目標期間として、一定の知見が得られているものについては過去の実績より100年を目安に設定されている。,要求する事項を満たす事が検証されるならば、その設計方法を採用する事はできるが、その際には「道路橋示方書・同解説 I 共通編(平成24年改定版)」が定める具体的な検証方法と評価方法で確認する必要がある。,d,要求する事項を満たすことが検証されるならば、その設計方法を採用することができるが、その際の検証方法や評価方法は示方書に必ずしも限定されない。,道路橋示方書・同解説 I 共通編(平成24年改定版),標準
130,鋼構造及びコンクリート,2017,「道路橋示方書・同解説 II 鋼橋編(平成24年改定版)」の鋼桁の設計に関する記述として、誤っているものはどれか。,主たる適用範囲は、曲げモーメントとせん断力を受ける充腹のI形断面、門型断面及び箱形断面の鋼桁を主桁とする上部構造の設計に適用する。,鋼桁構造の断面力の算出法については、「道路橋示方書・同解説 II 鋼橋編(平成24年改定版)」において特に定めていない。,垂直応力度及び曲げに伴うせん断応力度がともに許容応力度の45%を越える場合には、合成応力度の照査を行わなければならない。,相反応力とは、荷重の載荷状態によって、部材に生ずる応力が圧縮になったり、引張になったりする場合の応力である。,a,主たる適用範囲は、曲げモーメントとせん断力を受ける充腹のI形断面、「門型断面」ではなく「T型断面」及び箱形断面の鋼桁を主桁とする上部構造の設計に適用する。,道路橋示方書・同解説 II 鋼橋編(平成24年改定版),標準
131,鋼構造及びコンクリート,2017,「道路橋示方書・同解説 I 共通編 II 鋼橋編(平成24年改定版)」で規定している鋼橋の設計図等に記載すべき事項に関する記述として、誤っているものはどれか。,使用材料に関する記述として、冷間曲げ加工において内側半径を板厚の7倍以上とする場合には「7H」と標記する。,熱加工制御鋼を使用する場合には、鋼材の名称の後に「TMC」の記号を付記する。,施主に対する設計上の前提条件である架設手順や加工方法及び溶接継手部の仕上げ程度等については、設計図に記述する。,将来の維持管理を想定した補強部材や吊り金具等、設計上考慮した事項については記述する。,a,冷間曲げ加工において内側半径を板厚の7倍以上とする場合には「-7H」ではなく「7R」と標記する。,道路橋示方書・同解説 I 共通編 II 鋼橋編(平成24年改定版),標準
132,鋼構造及びコンクリート,2017,「道路橋示方書・同解説 V 耐震設計編(平成24年改定版)」での上部構造の落下防止対策の規定に関する記述として、誤っているものはどれか。,地震被害による支承部の破壊により、上部構造と下部構造との間に大きな相対変位が生じる状態に対しては、上部構造の落下防止対策を講じなければならない。,上部構造の落下防止対策として、桁かかり長、落橋防止構造及び横変位拘束構造から適切に選定した落橋防止システムを設置しなければならない。,両端が橋台に支持された一連の上部構造を有する橋は、橋長や地盤種別にかかわらず橋軸方向の落橋防止構造を省略する事が出来るが、橋脚と同様の振動特性の橋台は該当しない。,落橋防止構造の鋼部材の耐力は、地震時の割増係数1.5を考慮した許容応力度から算出して良い。,c,両端が橋台に支持された一連の上部構造を有する橋は、橋長や地盤種別に関わらず橋軸方向の落橋防止構造を省略することができ、橋脚と同様の振動特性の橋台も該当する。,道路橋示方書・同解説 V 耐震設計編(平成24年改定版),標準
133,鋼構造及びコンクリート,2017,「道路橋示方書・同解説 II 鋼橋編(平成24年改定版)」での鋼種の選定に関する記述として、誤っているものはどれか。,気温が著しく低下する地方に架設される橋は、低温じん性に注意して鋼種の選定を行う。,海岸部や海塩粒子の影響を受ける地域に架設される橋は、耐候性鋼の使用を避ける。,腐食環境が厳しい地域では、鋼材の板厚余裕や防食対策を考慮する。,疲労が問題となる部位には、疲労強度に優れた鋼種を選定する。,b,海岸部や海塩粒子の影響を受ける地域においても、適切な条件下では耐候性鋼の使用が可能である。,道路橋示方書・同解説 II 鋼橋編(平成24年改定版),標準
134,鋼構造及びコンクリート,2017,「道路橋示方書・同解説 II 鋼橋編(平成24年改定版)」の部材設計および鋼桁に関する記述として、誤っているものはどれか。,鋼材の最小板厚は、腐食環境や製作及び輸送中の取り扱い等も考慮して定められており、一般的な鋼材の板厚は8mm以上とされている。,部材の細長比は、部材の剛度が確保出来る値以下としなければならず、細長比は圧縮部材と引張部材の各々について主要部材と二次部材の値が規定されている。,フランジがガセットに連結された山形又はT形断面の圧縮部材の設計では、部材図心軸とガセット位置との偏心による曲げモーメントの影響を考慮しなければならない。,横桁、対傾構の取付部のような荷重集中点の垂直補剛材とフランジの取付け方は、引張フランジであっても原則として垂直補剛材を溶接で取り付ける。,d,横桁、対傾構の取付部のような荷重集中点では、圧縮フランジには垂直補剛材を溶接で取り付けるが、引張フランジでは必ずしも溶接取付けは必要ない。,道路橋示方書・同解説 II 鋼橋編(平成24年改定版),標準
135,鋼構造及びコンクリート,2017,「道路橋示方書・同解説 II 鋼橋編(平成24年改定版)」の高力ボルトの継手に関する記述として、誤っているものはどれか。,摩擦接合用高力ボルトの許容力を求める際のすべり係数(μ)は、接触面の処理方法によって異なる。,耐力点法によって締付けを行う摩擦接合用高力ボルトは、F10Tを標準とし、耐遅れ破壊特性の良好なものとする。,摩擦接合に用いるトルシア形ボルト、ナット及び座金は、S8T、S10Tと規定している。,支圧接合に用いるボルト、ナット及び座金は、B8T、B10Tと規定している。,c,摩擦接合に用いるトルシア形ボルト、ナット及び座金は、「S8T、S10T」ではなく「S10T、S12T」等と規定している。,道路橋示方書・同解説 II 鋼橋編(平成24年改定版),標準
136,鋼構造及びコンクリート,2017,「道路橋示方書・同解説 II 鋼橋編(平成24年改定版)」の二次応力に関する記述として、誤っているものはどれか。,二次応力の発生する要因としては、部材の偏心、格点の剛性、断面の急変、床桁のたわみ、部材長さの変化に伴う床組の変形、自重による部材のたわみ等がある。,橋の構造においては、二次応力が生じるのはやむを得ないが、応力計算にあたっては二次応力を無視するのが普通である。,トラス等の格点の剛性をあまり小さくすると一次応力が大きくなるので、部材の剛性に相応した格点の剛性とするのが良い。,床桁のたわみが大きいと、その端部が連結されている主桁に面外方向の変形を生じさせることになり、二次応力の増加に繋がることが考えられる。,c,トラス等の格点の剛性をあまり小さくすると「一次応力が大きくなる」のではなく「二次応力が大きくなる」ので、部材の剛性に相応した格点の剛性とするのが良い。,道路橋示方書・同解説 II 鋼橋編(平成24年改定版),標準
137,鋼構造及びコンクリート,2017,「道路橋示方書・同解説 II 鋼橋編(平成24年改定版)」の製作に関する記述として、誤っているものはどれか。,鋼橋を構成する組立精度は、製作完了後の支間長、そり、通りの組立精度について規定している。,仮組立は、所要の組立精度が得られることを事前に確認するために行うものであるが、構造が単純で精度管理が容易な橋などは仮組立の省略も考えられる。,仮組立は、実際に部材を組立てる方法と、部材計測を行った結果を用いて数値シミュレーションにより組立てた状態を確認する方法がある。,実際に部材を組立てる仮組立方法では、各部材が無応力状態とみなされるように支持して行うのが原則である。,a,鋼橋を構成する組立精度は、製作完了後の「支間長、そり、通り」ではなく「支間長、反り、幅」等の組立精度について規定している。,道路橋示方書・同解説 II 鋼橋編(平成24年改定版),標準
138,鋼構造及びコンクリート,2017,「道路橋示方書・同解説 II 鋼橋編(平成24年改定版)」の床版の設計に関する記述として、誤っているものはどれか。,B活荷重で設計する橋では、床版の支間が車両の進行方向に直角な場合の主鉄筋方向の設計曲げモーメントは、床版の支間長に応じて割り増しを行う必要がある。,A活荷重で設計する橋での床版の設計曲げモーメントは、B活荷重の値を20%低減した値でよく、床版の支間長に応じた割り増しも行う必要がない。,等分布死荷重による床版の設計曲げモーメントは、主鉄筋方向は考慮するが配力鉄筋方向は無視して良い。,床版を支持する桁の剛性が著しく異なり、そのために発生する付加曲げモーメントの算出にあたっては、A活荷重及びB活荷重とも同じ値を用いる。,c,等分布死荷重による床版の設計曲げモーメントは、主鉄筋方向だけでなく配力鉄筋方向も考慮する必要がある。,道路橋示方書・同解説 II 鋼橋編(平成24年改定版),標準
139,鋼構造及びコンクリート,2017,「道路橋定期点検要領(平成26年6月 国土交通省道路局)」で記載されている道路橋の健全性の診断に関する記述として、誤っているものはどれか。,定期点検では、部材単位の健全性の診断と道路橋毎の健全性の診断を行い、判定区分は両者ともI~IVに分類されている。,判定区分IIIの健全性は、部材単位の診断、道路橋毎の診断とも早期措置段階を示し、構造物の機能に支障が生じる可能性があり、早期に措置を講ずべき状態を言う。,部材単位の診断で、調査を行わなければI~IVの判定が出来ない状態と判断された場合には、その旨を記録し速やかに調査を行い、その結果を踏まえて判定を行う。,道路橋毎の診断は、部材単位の診断結果を踏まえて判断することが必要であり、一般には主要な部材に着目して、最も厳しい健全性の診断結果で代表させることができる。,b,判定区分IIIの健全性は早期措置段階を示すが、「部材単位の診断、道路橋毎の診断とも」ではなく、主に「構造物の機能に支障が生じる可能性があり、早期に措置を講ずべき状態」を表す。,道路橋定期点検要領(平成26年6月 国土交通省道路局),標準
140,鋼構造及びコンクリート,2017,鋼道路橋の塗替え塗装の素地調整に関する記述で、誤っているものはどれか。,塗替え塗装の素地調整は、塗替え塗膜の防食性能に大きく影響することから、全てのケースにおいて旧塗膜を全て除去しなければならない。,素地調整の代表的な方法としてはブラスト法と、ディスクサンダー、ワイヤホイルなどの動力工具と手工具との併用の2種類があげられる。,ブラスト法は、素地調整の効果が最も優れているが、周辺への粉じん等で汚すことがないように養生等を十分に行う必要がある。,動力工具を用いた素地調整程度2種は、塗膜及びさびを全面除去して鋼材面を露出させても、さびが多少残存したり、作業に要する時間が長く費用も高くなるので実用的ではない。,a,塗替え塗装の素地調整では、全てのケースで旧塗膜を全て除去する必要はなく、旧塗膜の状態に応じて適切な素地調整程度を選択する。,鋼道路橋塗装便覧,標準
141,鋼構造及びコンクリート,2017,鋼橋の損傷に関する記述として、誤っているものはどれか。,鋼橋の腐食要因の一つである飛来塩分量は、海岸線に近い橋梁だけでなく凍結防止剤の散布の影響も大きい。,プレートガーダー橋の塗膜劣化度の特徴としては、桁内面より桁外面の塗膜劣化が激しい傾向がある。,ソールプレート前面は、支承機能の低下に起因する疲労亀裂の発生事例が多い。,疲労損傷の多い橋梁のひとつとして、昭和31年または39年の道路橋示方書で設計された溶接橋が挙げられる。,b,プレートガーダー橋では、桁外面より桁内面の塗膜劣化が激しい傾向がある。これは桁内面の方が湿度が高く、換気が悪いためである。,鋼道路橋の疲労設計指針,標準
142,鋼構造及びコンクリート,2017,鋼橋の疲労損傷部材の補修・補強方法に関する記述として、誤っているものはどれか。,補修方法の一つであるストップホールは、亀裂先端に孔を明け応力集中を低減させる方法であり、恒久的な対策として有効である。,亀裂発生部に当て板を用いた補修では、母材と同等以上の強度を確保できる鋼材を当て板に使用しなければならない。,溶接継手部の疲労強度の改善として、溶接部のビード形状を改良する事により止端部の局部的な応力集中を低減し疲労強度を向上させる方法がある。,損傷の発生した部材接合部あるいは構造細目を対象とした補強対策として、応力の伝達がスムーズになるように部材接合部の構造ディテールを改良する方法がある。,a,ストップホールは応急的な対策であり、恒久的な対策ではない。恒久的な対策には当て板補強等の本格的な補強が必要である。,鋼道路橋の疲労設計指針,標準
143,鋼構造及びコンクリート,2017,鋼橋の腐食損傷部材の補修・補強に関する記述として、誤っているものはどれか。,腐食における対応策として、腐食程度が低い場合には、再塗装や腐食に強い金属溶射などを施工する場合がある。,腐食している部材の交換や追加の部材取付けは、高力ボルトを基本に考える。,腐食している部材の交換や追加の部材取付けで、やむを得ず溶接を採用する場合には、竣工年次の調査や必要に応じて鋼材の成分分析などを実施すべきである。,耐候性鋼橋梁で腐食が発生した場合の対応策としては、塗装などによる他の防食法に切り替えなければならない。,d,耐候性鋼橋梁で腐食が発生した場合でも、必ずしも他の防食法に切り替える必要はなく、腐食環境や腐食程度に応じて適切な対応策を選択する。,耐候性鋼橋梁の設計・施工・維持管理指針,標準
144,鋼構造及びコンクリート,2017,劣化した鉄筋コンクリートの補修工法に関する記述として、誤っているものはどれか。,ひび割れ被覆工法は、微細なひび割れである0.2mm以下のひび割れの上に、ひび割れ追従性に優れた表面被覆材や目地材などを塗布する工法である。,充填工法は、0.5mm以上のひび割れの補修に適する工法である。,注入工法は、エポキシ樹脂やポリマーセメントが材料として用いられ0.05mmでも注入できる工法である。,モルタル注入工法は、補修面積が比較的大面積に用いられ、補修断面にあわせ型枠を組み、流動性に優れた材料にて充填する工法である。,d,「モルタル注入工法」は存在しない工法名である。正しくは「断面修復工法」や「充填工法」等がある。,コンクリート標準示方書[維持管理編],標準
145,鋼構造及びコンクリート,2017,塩害によるコンクリート内部の鉄筋の腐食に関する記述について、誤っているものはどれか。,塩害では鋼材表面の不動態皮膜が塩化物イオンにより破壊されることで腐食が開始する。,鉄筋の腐食による体積膨張は約2~4倍であるといわれている。,マクロセル腐食では、アノード反応とカソード反応が同じ場所で生じる。,鉄筋の腐食速度は、海上大気中よりも海中部の方が小さい。,c,マクロセル腐食では、アノード反応とカソード反応が異なる場所で生じる。同じ場所で生じるのはミクロセル腐食である。,コンクリート標準示方書[設計編],標準
146,鋼構造及びコンクリート,2017,コンクリート工における打継目に関する記述について、正しいものはどれか。,設計で定められた打継目の位置および構造は、施工しやすいように現場で自由に変更してもよい。,打継目は、せん断力の小さい位置に圧縮力の作用する方向と垂直に設けるのがよい。,打継目は、コンクリート表面のレイタンスや緩んだ骨材等を完全に取り除き、十分に乾燥させてからコンクリートを打継ぐ。,塩害の影響を受けることが予想される構造物においては、コンクリート打設層数をできるだけ多くし打継目を増やすことで、構造物の耐久性を向上させる。,b,打継目は、せん断力の小さい位置に圧縮力の作用する方向と垂直に設けるのがよい。これにより構造的に有利な打継目とすることができる。,コンクリート標準示方書[施工編],標準
147,鋼構造及びコンクリート,2017,道路橋の耐震設計の基本方針について、誤っているものはどれか。,地震時に不安定となることが予測される斜面等では、地盤調査結果に基づいて下部構造の設置位置をよく検討する必要がある。,津波の影響を受ける可能性がある地域においては、その地域の防災計画と一体となった道路計画とすることが重要である。,構造部材の塑性変形能及びエネルギー吸収能を高めて、橋全体としてエネルギー吸収能に優れた構造となるように配慮するのがよい。,橋梁を構成するあらゆる部材について塑性化を考慮した設計を行うことが重要である。,d,橋梁を構成する全ての部材について塑性化を考慮する必要はなく、主要な部材について適切に塑性化を考慮した設計を行う。,道路橋示方書・同解説 V 耐震設計編(平成24年改定版),標準
148,鋼構造及びコンクリート,2017,道路橋のコンクリート連続桁橋の構造解析として、誤っているものはどれか。,連続桁橋は、施工方法によって施工段階ごとの構造系が変化するので、構造系の変化を考慮して設計しなければならない。,連続桁橋は、プレストレス力、温度の影響、クリープ、乾燥収縮、支点移動による不静定力および地震の影響を考慮しなければならない。,ゴム支承等を用いて複数の支点で弾性支持する場合、支承の水平剛性が主桁の断面力に与える影響は、無視できるほど小さいので考慮しなくてもよい。,連続桁橋の中間支点上の設計曲げモーメントは、支承幅、橋脚の幅、桁の高さ、横桁等の影響を考慮しなければならない。,c,ゴム支承等を用いて複数の支点で弾性支持する場合、支承の水平剛性が主桁の断面力に与える影響は無視できず、適切に考慮する必要がある。,道路橋示方書・同解説 III コンクリート橋編(平成24年改定版),標準
149,鋼構造及びコンクリート,2017,コンクリートに関する記述として、誤っているものはどれか。,コンクリートのヤング係数は、一般に圧縮強度が大きいほど大きくなる。,一般に高炉セメントを使用したコンクリートは、普通ポルトランドセメントを使用したコンクリートよりも初期強度が低い。,同じ設計基準強度のコンクリートの許容圧縮応力度を比較すると、許容曲げ圧縮強度よりも許容軸圧縮強度の方が大きい。,道路橋における鉄筋コンクリート橋及び下部構造の主構造部に用いる鉄筋コンクリート部材の設計基準強度は21N/mm2~30N/mm2以上とすることが基本である。,c,同じ設計基準強度のコンクリートの許容圧縮応力度を比較すると、許容軸圧縮強度よりも許容曲げ圧縮強度の方が大きい。,道路橋示方書・同解説 III コンクリート橋編(平成24年改定版),標準
150,農業土木,2017,土地改良長期計画(平成28~32年度)の政策課題と政策目標の組み合わせとして、適切でないものはどれか。,政策課題:I 産業政策-政策目標:産地収益力の向上,政策課題:I 産業政策-政策目標:担い手の体質強化,政策課題:II 地域政策-政策目標:快適で豊かな資源循環型社会の構築,政策課題:III 産業政策と地域政策の土台-政策目標:老朽施設の更新と省エネ施設の整備,c,政策課題IIの地域政策の政策目標は「農村の集落機能の維持と地域資源・環境の保全」であり、快適で豊かな資源循環型社会の構築は政策目標として設定されていない。,土地改良長期計画(平成28~32年度),標準
